CLUES,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,REGION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,MUNICIPIO,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,NOMBRE TIPO ESTABLECIMIENTO,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,REFERENCIAS DEL DOMICILIO,TELEFONO 1 DEL ESTABLECIMIENTO,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,OBSERVACIONES AL REGISTRO,LATITUD,LONGITUD
CSIMB005804,CENTRO DE SALUD MICROREGIONAL SAN MIGUEL LA SARDINA,CENTRO DE SALUD MICROREGIONAL SAN MIGUEL LA SARDINA,PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,FRANCISCO LEON,SAN MIGUEL LA SARDINA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,24,CARRETERA,SAN MIGUEL,SIN NÚMERO,,25,PUEBLO,SAN MIGUEL LA SARDINA,29562,FRENTE A LA CASA EJIDAL,9631710778,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.295162,-93.352572
CSIMB005816,CENTRO DE SALUD MICROREGIONAL SAN JOSÉ PLAN OCOTAL,CENTRO DE SALUD MICROREGIONAL SAN JOSÉ PLAN OCOTAL,PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OCOTEPEC,SAN JOSE PLAN OCOTAL,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,SAN JOSE PLAN OCOTAL,29864,FRENTE A LA CANCHA DE BASQUET BOL,9615806283,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.203622,-93.181963
CSIMB005821,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES TONALÁ,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES TONALÁ,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TONALA,TONALA,8,TONALÁ,DE CONSULTA EXTERNA,4,BOULEVARD,JUAN JOSE CALZADA,480,,5,CIUDAD,EVOLUCION,30500,"CALLE JUAN JOSE CALZADA NO. 480 , COL.. EVOLUCIÓN",9621700766,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.0872508,-93.7695918
CSIMB005833,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PALENQUE,CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PALENQUE,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,PALENQUE,PALENQUE,6,PALENQUE,DE CONSULTA EXTERNA,4,BOULEVARD,TENAM,SIN NÚMERO,,16,FRACCIONAMIENTO,ARBOLEDAS,29960,"BOULEVARD TEMAN S/N Y CALLE ENCINOS, FRACC. ARBOLEDAS",9191366372,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.5173718,-91.991244
CSIMB005845,CENTRO DE SALUD MICROREGIONAL LA LIBERTAD,CENTRO DE SALUD MICROREGIONAL LA LIBERTAD,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHENALHO,LA LIBERTAD,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,16,PEATONAL,LA LIBERTAD,SIN NÚMERO,,25,PUEBLO,LA LIBERTAD,29871,FRENTE A LA ESCUELA PRIMARIA,9673439115,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.905576,-92.565469
CSIMB005850,CENTRO DE SALUD MICROREGIONAL YUT BASH UNO,CENTRO DE SALUD MICROREGIONAL YUT BASH UNO,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,YUT BASH UNO,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,21,PARAJE,YUT BASH UNO,29324,3 KM. DESPUES DE LA ESCUELA DE LA LOCALIDAD DE JOPAJALTON,9611190300,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.806992,-92.638918
CSIMB005862,CENTRO DE SALUD MICROREGIONAL CHIMTIC,CENTRO DE SALUD MICROREGIONAL CHIMTIC,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHENALHO,CHIMTIC,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,A LA LIBERTAD,SIN NÚMERO,,27,RANCHERÍA,CHIMTIC,29876,A 9.5 KM. CARRETERA A LA LIBERTAD,9671014010,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.922898,-92.604316
CSIMB005874,CENTRO DE SALUD MICROREGIONAL CHIXILTÓN,CENTRO DE SALUD MICROREGIONAL CHIXILTÓN,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHENALHO,CHIXILTON,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,CHIXILTON,29873,A UN COSTADO DE LA ESCUELA PRIMARIA,9616161869,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.920814,-92.617243
CSIMB005886,CENTRO DE SALUD MICROREGIONAL NUEVA MORELIA,CENTRO DE SALUD MICROREGIONAL NUEVA MORELIA,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATENANGO DE LA FRONTERA,NUEVA MORELIA,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,SECTOR 2,SIN NÚMERO,,13,EJIDO,NUEVA MORELIA,30944,SECTOR 2 FRENTE A LA TELESECUNDARIA NO. 836 JAIME SABINES,9631644965,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.616561,-92.144541
CSIMB005891,"HOSPITAL BÁSICO COMUNITARIO OSTUACAN, CHIAPAS","HOSPITAL BÁSICO COMUNITARIO OSTUACAN, CHIAPAS",PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OSTUACAN,OSTUACAN,5,PICHUCALCO,DE HOSPITALIZACIÓN,5,CALLE,ZARAGOZA,SIN NÚMERO,,7,COLONIA,CENTRO,29550,ZARAGOZA ENTRE AV. BENITO JUÁREZ,9671954201,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.407516,-93.335205
CSIMB005903,CENTRO DE SALUD MICROREGIONAL YASHNAIL,CENTRO DE SALUD MICROREGIONAL YASHNAIL,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN JUAN CANCUC,YASHNAIL,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,YASHNAIL,29792,400 MTS ANTES DE LA PRIMARIA,9191406049,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.861545,-92.393521
CSIMB005915,CENTRO DE SALUD MICROREGIONAL BAPUZ,CENTRO DE SALUD MICROREGIONAL BAPUZ,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN JUAN CANCUC,BAPUZ,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,16,PEATONAL,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,BAPUZ,29795,FRENTE A LA ESCUELA EJIDAL,9211157187,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.942304,-92.382085
CSIMB005920,CENTRO DE SALUD MICROREGIONAL TZULUWITZ,CENTRO DE SALUD MICROREGIONAL TZULUWITZ,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN JUAN CANCUC,TZULUWITZ,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,TZULUWITZ,29795,A 500 MTS DE LA ESCUELA PRIMARIA,9611142392,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.889314,-92.401151
CSIMB005932,CENTRO DE SALUD MICROREGIONAL CHILOLJA,CENTRO DE SALUD MICROREGIONAL CHILOLJA,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN JUAN CANCUC,CHILOLJA,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,CHILOLJA,29792,A UN KM. DEL CRUCERO CHILOLJA,9631295617,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.886989,-92.425607
CSIMB005944,CENTRO DE SALUD MICROREGIONAL SAN ANDRES PUERTO RICO,CENTRO DE SALUD MICROREGIONAL SAN ANDRES PUERTO RICO,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,HUIXTAN,SAN ANDRES PUERTO RICO,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,SAN ANDRÚS PUERTO RICO,29473,A UN COSTADO DE LA ESCUELA,9161423464,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.699715,-92.403127
CSIMB005956,CENTRO DE SALUD MICROREGIONAL SANTA ROSA,CENTRO DE SALUD MICROREGIONAL SANTA ROSA,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,HUIXTAN,SANTA ROSA,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,SANTA ROSA,29470,CARRETERA A LA LOCALIDAD DE RÍO FLORIDO,9612336698,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.691289,-92.31669
CSIMB005961,CENTRO DE SALUD MICROREGIONAL YIBELJOJ,CENTRO DE SALUD MICROREGIONAL YIBELJOJ,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHENALHO,YIBELJOJ,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,YIBELJOJ,29870,"A UN COSTADO DE LA CARRETERA, RUMBO A LA COMUNIDAD DE LA LIBERTAD",9631472003,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.957945,-92.503754
CSIMB005973,CENTRO DE SALUD MICROREGIONAL CAÑADA GRANDE,CENTRO DE SALUD MICROREGIONAL CAÑADA GRANDE,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TENEJAPA,CAÑADA GRANDE,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,LA CAÑADA GRANDE,29480,A 600 MTS. DE LA ENTRADA A LA LOCALIDAD,2721309317,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.818597,-92.522399
CSIMB005985,CENTRO DE SALUD MICROREGIONAL MAJOMUT,CENTRO DE SALUD MICROREGIONAL MAJOMUT,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHENALHO,MAJOMUT,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,MAJOMUT,29870,A UN COSTADO DE LA BODEGA DE CAFÉ,9672871553,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.972625,-92.523729
CSIMB005990,CENTRO DE SALUD SIBERIA,CENTRO DE SALUD SIBERIA,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHANAL,SIBERIA,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,SIBERIA,29444,FRENTE A LA AGENCIA RURAL MUNICIPAL,9671411911,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.61756,-92.292926
CSIMB006002,CENTRO DE SALUD MICROREGIONAL CHULNA,CENTRO DE SALUD MICROREGIONAL CHULNA,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OXCHUC,CHULNA,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,CHULNA,29460,A UN COSTADO DE LA ESCUELA PRIMARIA,9612817304,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.786087,-92.18393
CSIMB006014,CENTRO DE SALUD MICROREGIONAL TZOPILJA,CENTRO DE SALUD MICROREGIONAL TZOPILJA,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OXCHUC,TZOPILJA,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,A NAVIL-TABJA,SIN NÚMERO,,25,PUEBLO,TZOPILJA,29451,CARRETERA A NAVIL TABJA,9612353667,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.739755,-92.309207
CSIMB006026,CENTRO DE SALUD MICROREGIONAL TZAJALCHÉN,CENTRO DE SALUD MICROREGIONAL TZAJALCHÉN,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,TZAJALCHEN,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,A MITONTIC,SIN NÚMERO,,7,COLONIA,TZAJALCHEN,29335,A 600 MTS. DE LA ESCUELA PRIMARIA,9671202428,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.838761,-92.644862
CSIMB006031,CENTRO DE SALUD MICROREGIONAL CATISHTIC,CENTRO DE SALUD MICROREGIONAL CATISHTIC,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,CATISHTIC,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,CATISHTIC CENTRO,SIN NÚMERO,,21,PARAJE,CATISHTIC,29320,A UN COSTADO DE LA ESCUELA PRIMARIA,9671508329,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.779973,-92.734575
CSIMB006043,CENTRO DE SALUD MICROREGIONAL JOLBON,CENTRO DE SALUD MICROREGIONAL JOLBON,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,JOLBON,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,JOLBÓN,29332,A UN COSTADO DE LA ESCUELA PRIMARIA,9671252085,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.826508,-92.631614
CSIMB006055,CENTRO DE SALUD MICROREGIONAL LAS MINAS,CENTRO DE SALUD MICROREGIONAL LAS MINAS,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,LAS MINAS,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,1 KM. ANTES DE LLEGAR A LA COMUNIDAD,SIN NÚMERO,,27,RANCHERÍA,LAS MINAS,29327,1 KM ANTES DE LLEGAR A LA COMUNIDAD,9611173007,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.813115,-92.664244
CSIMB006060,CENTRO DE SALUD MICROREGIONAL PAJALTÓN ALTO,CENTRO DE SALUD MICROREGIONAL PAJALTÓN ALTO,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,PAJALTON ALTO,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,PAJALTON ALTO,29326,A UN COSTADO DE LA ESCUELA PRIMARIA,9671264331,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.828074,-92.571708
CSIMB006072,CENTRO DE SALUD MICROREGIONAL PINAR SALINAS,CENTRO DE SALUD MICROREGIONAL PINAR SALINAS,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ZINACANTAN,PINAR SALINAS,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,5,CALLE,PINAR SALINAS ,SIN NÚMERO,,7,COLONIA,PINAR SALINAS,29350,FRENTE A LA ESCUELA PRIMARIA,2213499023,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.764319,-92.7597
CSIMB006084,CENTRO DE SALUD MICROREGIONAL SAN JOAQUIN,CENTRO DE SALUD MICROREGIONAL SAN JOAQUIN,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,PANTELHO,SAN JOAQUIN,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,SAN JOAQUIN,29881,"A 100 MTS DE LA CANCHA, A UN COSTADO DE LA ESCUELA PRIMARIA",,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.023671,-92.44035
CSIMB006096,CENTRO DE SALUD MICROREGIONAL TOLBILJA,CENTRO DE SALUD MICROREGIONAL TOLBILJA,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OXCHUC,TOLBILJA,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,25,PUEBLO,TOLBILJA,29454,FRENTE A LA ESCUELA PRIMARIA,9161227922,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.844671,-92.286835
CSIMB006101,CENTRO DE SALUD MICROREGIONAL ZANEMBOLOM,CENTRO DE SALUD MICROREGIONAL ZANEMBOLOM,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHENALHO,TZANEMBOLOM,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,TZANEMBOLOM,29876,A UN COSTADO DE LA AGENCIA MUNICIPAL,,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.049282,-92.507403
CSIMB006113,HOSPITAL BÁSICO COMUNITARIO DE OXCHUC,HOSPITAL BÁSICO COMUNITARIO DE OXCHUC,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,OXCHUC,OXCHUC,2,SAN CRISTÓBAL DE LAS CASAS,DE HOSPITALIZACIÓN,25,LIBRAMIENTO,ORIENTE,SIN NÚMERO,,3,BARRIO,CALVARIO,29450,,9613603023,SEGUNDO NIVEL,2,URBANO,1,OBRA NUEVA,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.790454,-92.343531
CSIMB006125,H. B. C. DE SAN JUAN CHAMULA,H. B. C. DE SAN JUAN CHAMULA,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CHAMULA,CHAMULA,2,SAN CRISTÓBAL DE LAS CASAS,DE HOSPITALIZACIÓN,5,CALLE,CENTRAL 1RA.,SIN NÚMERO,,25,PUEBLO,CHAMULA,29320,A UN COSTADO DE LA U.M.R.,9671674954,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.782468,-92.69619
CSIMB006130,SANTIAGO EL PINAR,SANTIAGO EL PINAR,CHAMULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SANTIAGO EL PINAR,SANTIAGO EL PINAR,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,5,CALLE,SOSPO,SIN NÚMERO,,25,PUEBLO,NUEVO BARRIO,29867,"CALLE SOSPO S/N. , COL. NUEVO BARRIO",9671381012,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.942489,-92.721515
